"","smplNm","sample","machine","value","spcNm","spA.smplN","cl.f.evl","eval.c1","vln","vlc","eDN.lv1","f2","dd.qlod","mcp_ddPCR_lod","eDN.lv1.l10"
"1254","MST2021-071","Myaare_ddPCR","ddPCR",36.6991496086121,"Myaare","Myaare.MST2021-071","black","black",36.6991496086121,"ddPCR",36.6991496086121,1.00471092350427,0.0167451820584044,5.1446944475174,1.57633155380121
"1255","MST2021-071","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST2021-071","white","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"1256","MST2021-071","Promin_ddPCR","ddPCR",153.78511428833,"Promin","Promin.MST2021-071","black","black",153.78511428833,"ddPCR",153.78511428833,0.558615680442301,0.01862052268141,0.560731440782545,2.18972919217835
"1257","MST2021-071","Psefar_ddPCR","ddPCR",3.81531804800034,"Psefar","Psefar.MST2021-071","black","black",3.81531804800034,"ddPCR",3.81531804800034,0.548095136203483,0.0274047568101742,7.0030003786087,0.682624977219609
"1258","MST2021-071","Psever_ddPCR","ddPCR",2.67535090446472,"Psever","Psever.MST2021-071","black","black",2.67535090446472,"ddPCR",2.67535090446472,0.697051909649079,0.0232350636549693,0.447889193892479,0.565298809705239
"1259","MST2021-075","Bonham_qPCR","qPCR",0.0315533224602019,"Bonham","Bonham.MST2021-075","orange","orange",0.0315533224602019,"qPCR",0.0315533224602019,0.617616142109215,0.0308808071054608,0.602823607623575,0.0134916821896269
"1260","MST2021-075","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST2021-075","white","white",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"1261","MST2021-075","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST2021-075","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"1262","MST2021-075","Colper_qPCR","qPCR",0,"Colper","Colper.MST2021-075","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"1263","MST2021-075","Corcas_qPCR","qPCR",0,"Corcas","Corcas.MST2021-075","white","white",0,"qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"1264","MST2021-075","Cragig_qPCR","qPCR",0,"Cragig","Cragig.MST2021-075","white","white",0,"qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"1265","MST2021-075","Erisin_qPCR","qPCR",0,"Erisin","Erisin.MST2021-075","white","white",0,"qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"1266","MST2021-075","Hemsan_qPCR","qPCR",0,"Hemsan","Hemsan.MST2021-075","white","white",0,"qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"1267","MST2021-075","Hemtak_qPCR","qPCR",0,"Hemtak","Hemtak.MST2021-075","white","white",0,"qPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"1268","MST2021-075","Homame_qPCR","qPCR",0,"Homame","Homame.MST2021-075","white","white",0,"qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"1269","MST2021-075","Karmik_qPCR","qPCR",0,"Karmik","Karmik.MST2021-075","white","white",0,"qPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"1270","MST2021-075","Mnelei_qPCR","qPCR",0.899853316128999,"Mnelei","Mnelei.MST2021-075","red","red",0.899853316128999,"qPCR",0.899853316128999,0.565945481842138,0.00943242469736896,1.45512744784355,0.27872007123971
"1271","MST2021-075","Myaare_qPCR","qPCR",0,"Myaare","Myaare.MST2021-075","white","white",0,"qPCR",0,1.00471092350427,0.0167451820584044,5.1446944475174,NA
"1272","MST2021-075","Oncmyk_qPCR","qPCR",0,"Oncmyk","Oncmyk.MST2021-075","white","white",0,"qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"1273","MST2021-075","Promin_qPCR","qPCR",0,"Promin","Promin.MST2021-075","white","white",0,"qPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA
"1274","MST2021-075","Psefar_qPCR","qPCR",7449.22189560112,"Psefar","Psefar.MST2021-075","black","black",7449.22189560112,"qPCR",7449.22189560112,0.548095136203483,0.0274047568101742,7.0030003786087,3.87216920786239
"1275","MST2021-075","Psever_qPCR","qPCR",NA,"Psever","Psever.MST2021-075","yellow","yellow",NA,"qPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"1276","MST2021-075","Bonham_ddPCR","ddPCR",0,"Bonham","Bonham.MST2021-075","orange","white",0,"ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"1277","MST2021-075","Calsap_ddPCR","ddPCR",0,"Calsap","Calsap.MST2021-075","white","white",0,"ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"1278","MST2021-075","Caraur_ddPCR","ddPCR",0,"Caraur","Caraur.MST2021-075","white","white",0,"ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"1279","MST2021-075","Colper_ddPCR","ddPCR",0,"Colper","Colper.MST2021-075","white","white",0,"ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"1280","MST2021-075","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST2021-075","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"1281","MST2021-075","Cragig_ddPCR","ddPCR",0,"Cragig","Cragig.MST2021-075","white","white",0,"ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"1282","MST2021-075","Erisin_ddPCR","ddPCR",0,"Erisin","Erisin.MST2021-075","white","white",0,"ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"1283","MST2021-075","Hemsan_ddPCR","ddPCR",0,"Hemsan","Hemsan.MST2021-075","white","white",0,"ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"1284","MST2021-075","Hemtak_ddPCR","ddPCR",0,"Hemtak","Hemtak.MST2021-075","white","white",0,"ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"1285","MST2021-075","Homame_ddPCR","ddPCR",0,"Homame","Homame.MST2021-075","white","white",0,"ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"1286","MST2021-075","Karmik_ddPCR","ddPCR",0,"Karmik","Karmik.MST2021-075","white","white",0,"ddPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"1287","MST2021-075","Mnelei_ddPCR","ddPCR",0,"Mnelei","Mnelei.MST2021-075","red","white",0,"ddPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA
"1288","MST2021-075","Myaare_ddPCR","ddPCR",0,"Myaare","Myaare.MST2021-075","white","white",0,"ddPCR",0,1.00471092350427,0.0167451820584044,5.1446944475174,NA
"1289","MST2021-075","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST2021-075","white","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"1290","MST2021-075","Promin_ddPCR","ddPCR",0.489319376647472,"Promin","Promin.MST2021-075","white","black",0.489319376647472,"ddPCR",0.489319376647472,0.558615680442301,0.01862052268141,0.560731440782545,0.172987839889494
"1291","MST2021-075","Psefar_ddPCR","ddPCR",17290.5944824219,"Psefar","Psefar.MST2021-075","black","black",17290.5944824219,"ddPCR",17290.5944824219,0.548095136203483,0.0274047568101742,7.0030003786087,4.23783504202981
"1292","MST2021-075","Psever_ddPCR","ddPCR",NA,"Psever","Psever.MST2021-075","yellow","white",NA,"ddPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"1293","MST2021-076","Bonham_qPCR","qPCR",0,"Bonham","Bonham.MST2021-076","white","white",0,"qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"1294","MST2021-076","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST2021-076","white","white",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"1295","MST2021-076","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST2021-076","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"1296","MST2021-076","Colper_qPCR","qPCR",0,"Colper","Colper.MST2021-076","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"1297","MST2021-076","Corcas_qPCR","qPCR",0,"Corcas","Corcas.MST2021-076","white","white",0,"qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"1298","MST2021-076","Cragig_qPCR","qPCR",0,"Cragig","Cragig.MST2021-076","white","white",0,"qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"1299","MST2021-076","Erisin_qPCR","qPCR",0,"Erisin","Erisin.MST2021-076","white","white",0,"qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"1300","MST2021-076","Hemsan_qPCR","qPCR",0,"Hemsan","Hemsan.MST2021-076","white","white",0,"qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"1301","MST2021-076","Hemtak_qPCR","qPCR",0,"Hemtak","Hemtak.MST2021-076","white","white",0,"qPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"1302","MST2021-076","Homame_qPCR","qPCR",0,"Homame","Homame.MST2021-076","white","white",0,"qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"1303","MST2021-076","Karmik_qPCR","qPCR",0,"Karmik","Karmik.MST2021-076","white","white",0,"qPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"1304","MST2021-076","Mnelei_qPCR","qPCR",32.6361894528966,"Mnelei","Mnelei.MST2021-076","black","black",32.6361894528966,"qPCR",32.6361894528966,0.565945481842138,0.00943242469736896,1.45512744784355,1.5268067899405
"1305","MST2021-076","Myaare_qPCR","qPCR",0,"Myaare","Myaare.MST2021-076","white","white",0,"qPCR",0,1.00471092350427,0.0167451820584044,5.1446944475174,NA
"1306","MST2021-076","Oncmyk_qPCR","qPCR",0,"Oncmyk","Oncmyk.MST2021-076","white","white",0,"qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"1307","MST2021-076","Promin_qPCR","qPCR",0.138238760386788,"Promin","Promin.MST2021-076","orange","orange",0.138238760386788,"qPCR",0.138238760386788,0.558615680442301,0.01862052268141,0.560731440782545,0.056233370532086
"1308","MST2021-076","Psefar_qPCR","qPCR",0.0470996420377527,"Psefar","Psefar.MST2021-076","orange","orange",0.0470996420377527,"qPCR",0.0470996420377527,0.548095136203483,0.0274047568101742,7.0030003786087,0.0199880111230823
"1309","MST2021-076","Psever_qPCR","qPCR",0,"Psever","Psever.MST2021-076","white","white",0,"qPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"1310","MST2021-076","Bonham_ddPCR","ddPCR",0,"Bonham","Bonham.MST2021-076","white","white",0,"ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"1311","MST2021-076","Calsap_ddPCR","ddPCR",0,"Calsap","Calsap.MST2021-076","white","white",0,"ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"1312","MST2021-076","Caraur_ddPCR","ddPCR",0,"Caraur","Caraur.MST2021-076","white","white",0,"ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"1313","MST2021-076","Colper_ddPCR","ddPCR",0,"Colper","Colper.MST2021-076","white","white",0,"ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"1314","MST2021-076","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST2021-076","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"1315","MST2021-076","Cragig_ddPCR","ddPCR",0,"Cragig","Cragig.MST2021-076","white","white",0,"ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"1316","MST2021-076","Erisin_ddPCR","ddPCR",0,"Erisin","Erisin.MST2021-076","white","white",0,"ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"1317","MST2021-076","Hemsan_ddPCR","ddPCR",0,"Hemsan","Hemsan.MST2021-076","white","white",0,"ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"1318","MST2021-076","Hemtak_ddPCR","ddPCR",0,"Hemtak","Hemtak.MST2021-076","white","white",0,"ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"1319","MST2021-076","Homame_ddPCR","ddPCR",0,"Homame","Homame.MST2021-076","white","white",0,"ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"1320","MST2021-076","Karmik_ddPCR","ddPCR",0,"Karmik","Karmik.MST2021-076","white","white",0,"ddPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"1321","MST2021-076","Mnelei_ddPCR","ddPCR",31.2760496139527,"Mnelei","Mnelei.MST2021-076","black","black",31.2760496139527,"ddPCR",31.2760496139527,0.565945481842138,0.00943242469736896,1.45512744784355,1.50888037438186
"1322","MST2021-076","Myaare_ddPCR","ddPCR",0,"Myaare","Myaare.MST2021-076","white","white",0,"ddPCR",0,1.00471092350427,0.0167451820584044,5.1446944475174,NA
"1323","MST2021-076","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST2021-076","white","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"1324","MST2021-076","Promin_ddPCR","ddPCR",1.1587418615818,"Promin","Promin.MST2021-076","orange","black",1.1587418615818,"ddPCR",1.1587418615818,0.558615680442301,0.01862052268141,0.560731440782545,0.334200713296174
"1325","MST2021-076","Psefar_ddPCR","ddPCR",0,"Psefar","Psefar.MST2021-076","orange","white",0,"ddPCR",0,0.548095136203483,0.0274047568101742,7.0030003786087,NA
"1326","MST2021-076","Psever_ddPCR","ddPCR",0,"Psever","Psever.MST2021-076","white","white",0,"ddPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"1327","MST2021-079","Bonham_qPCR","qPCR",0,"Bonham","Bonham.MST2021-079","white","white",0,"qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"1328","MST2021-079","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST2021-079","white","white",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"1329","MST2021-079","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST2021-079","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"1330","MST2021-079","Colper_qPCR","qPCR",0,"Colper","Colper.MST2021-079","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"1331","MST2021-079","Corcas_qPCR","qPCR",0,"Corcas","Corcas.MST2021-079","white","white",0,"qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"1332","MST2021-079","Cragig_qPCR","qPCR",0,"Cragig","Cragig.MST2021-079","white","white",0,"qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"1333","MST2021-079","Erisin_qPCR","qPCR",0,"Erisin","Erisin.MST2021-079","white","white",0,"qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"1334","MST2021-079","Hemsan_qPCR","qPCR",0,"Hemsan","Hemsan.MST2021-079","white","white",0,"qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"1335","MST2021-079","Hemtak_qPCR","qPCR",0,"Hemtak","Hemtak.MST2021-079","white","white",0,"qPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"1336","MST2021-079","Homame_qPCR","qPCR",0,"Homame","Homame.MST2021-079","white","white",0,"qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"1337","MST2021-079","Karmik_qPCR","qPCR",1.49070778250729,"Karmik","Karmik.MST2021-079","yellow","yellow",1.49070778250729,"qPCR",1.49070778250729,0.249514042078587,0.0499028084157174,0.409050658345222,0.396322777761737
"1338","MST2021-079","Mnelei_qPCR","qPCR",0.0783268546869519,"Mnelei","Mnelei.MST2021-079","orange","orange",0.0783268546869519,"qPCR",0.0783268546869519,0.565945481842138,0.00943242469736896,1.45512744784355,0.0327504210280312
"1339","MST2021-079","Myaare_qPCR","qPCR",0.416240572153112,"Myaare","Myaare.MST2021-079","yellow","yellow",0.416240572153112,"qPCR",0.416240572153112,1.00471092350427,0.0167451820584044,5.1446944475174,0.151137031803134
"1340","MST2021-079","Oncmyk_qPCR","qPCR",0,"Oncmyk","Oncmyk.MST2021-079","white","white",0,"qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"1341","MST2021-079","Promin_qPCR","qPCR",0.0921777941138734,"Promin","Promin.MST2021-079","orange","orange",0.0921777941138734,"qPCR",0.0921777941138734,0.558615680442301,0.01862052268141,0.560731440782545,0.0382933423223515
"1342","MST2021-079","Psefar_qPCR","qPCR",0.036868532828621,"Psefar","Psefar.MST2021-079","orange","orange",0.036868532828621,"qPCR",0.036868532828621,0.548095136203483,0.0274047568101742,7.0030003786087,0.0157236945890724
"1343","MST2021-079","Psever_qPCR","qPCR",0,"Psever","Psever.MST2021-079","white","white",0,"qPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"1344","MST2021-079","Bonham_ddPCR","ddPCR",0,"Bonham","Bonham.MST2021-079","white","white",0,"ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"1345","MST2021-079","Calsap_ddPCR","ddPCR",0.395944714546204,"Calsap","Calsap.MST2021-079","white","black",0.395944714546204,"ddPCR",0.395944714546204,0.63699006851343,0.0106165011418905,6.69409215450285,0.144868218686168
"1346","MST2021-079","Caraur_ddPCR","ddPCR",0.330999232828617,"Caraur","Caraur.MST2021-079","white","black",0.330999232828617,"ddPCR",0.330999232828617,0.0225471728962503,0.0958446595718793,3.49066555500031,0.124177805152816
"1347","MST2021-079","Colper_ddPCR","ddPCR",0,"Colper","Colper.MST2021-079","white","white",0,"ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"1348","MST2021-079","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST2021-079","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"1349","MST2021-079","Cragig_ddPCR","ddPCR",0,"Cragig","Cragig.MST2021-079","white","white",0,"ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"1350","MST2021-079","Erisin_ddPCR","ddPCR",0,"Erisin","Erisin.MST2021-079","white","white",0,"ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"1351","MST2021-079","Hemsan_ddPCR","ddPCR",0,"Hemsan","Hemsan.MST2021-079","white","white",0,"ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"1352","MST2021-079","Hemtak_ddPCR","ddPCR",0,"Hemtak","Hemtak.MST2021-079","white","white",0,"ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"1353","MST2021-079","Homame_ddPCR","ddPCR",0,"Homame","Homame.MST2021-079","white","white",0,"ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"1354","MST2021-079","Karmik_ddPCR","ddPCR",1.32433235645294,"Karmik","Karmik.MST2021-079","yellow","black",1.32433235645294,"ddPCR",1.32433235645294,0.249514042078587,0.0499028084157174,0.409050658345222,0.366298227958143
"1355","MST2021-079","Mnelei_ddPCR","ddPCR",0.373993255198002,"Mnelei","Mnelei.MST2021-079","orange","black",0.373993255198002,"ddPCR",0.373993255198002,0.565945481842138,0.00943242469736896,1.45512744784355,0.137984600818525
"1356","MST2021-079","Myaare_ddPCR","ddPCR",0.918185114860535,"Myaare","Myaare.MST2021-079","yellow","black",0.918185114860535,"ddPCR",0.918185114860535,1.00471092350427,0.0167451820584044,5.1446944475174,0.282890516538027
"1357","MST2021-079","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST2021-079","white","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"1358","MST2021-079","Promin_ddPCR","ddPCR",0.54696664214134,"Promin","Promin.MST2021-079","orange","black",0.54696664214134,"ddPCR",0.54696664214134,0.558615680442301,0.01862052268141,0.560731440782545,0.189480948935218
"1359","MST2021-079","Psefar_ddPCR","ddPCR",0.318111181259155,"Psefar","Psefar.MST2021-079","orange","black",0.318111181259155,"ddPCR",0.318111181259155,0.548095136203483,0.0274047568101742,7.0030003786087,0.119952044075043
"1360","MST2021-079","Psever_ddPCR","ddPCR",0,"Psever","Psever.MST2021-079","white","white",0,"ddPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"1361","MST2021-081","Bonham_qPCR","qPCR",0,"Bonham","Bonham.MST2021-081","white","white",0,"qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"1362","MST2021-081","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST2021-081","white","white",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"1363","MST2021-081","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST2021-081","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"1364","MST2021-081","Colper_qPCR","qPCR",0,"Colper","Colper.MST2021-081","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"1365","MST2021-081","Corcas_qPCR","qPCR",0,"Corcas","Corcas.MST2021-081","white","white",0,"qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"1366","MST2021-081","Cragig_qPCR","qPCR",0,"Cragig","Cragig.MST2021-081","white","white",0,"qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"1367","MST2021-081","Erisin_qPCR","qPCR",0,"Erisin","Erisin.MST2021-081","white","white",0,"qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"1368","MST2021-081","Hemsan_qPCR","qPCR",0,"Hemsan","Hemsan.MST2021-081","white","white",0,"qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"1369","MST2021-081","Hemtak_qPCR","qPCR",0.023979124820887,"Hemtak","Hemtak.MST2021-081","orange","orange",0.023979124820887,"qPCR",0.023979124820887,0.563037107717149,0.0281518553858574,5.6800436973572,0.0102911030582613
"1370","MST2021-081","Homame_qPCR","qPCR",0,"Homame","Homame.MST2021-081","white","white",0,"qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"1371","MST2021-081","Karmik_qPCR","qPCR",11.1116920072331,"Karmik","Karmik.MST2021-081","black","black",11.1116920072331,"qPCR",11.1116920072331,0.249514042078587,0.0499028084157174,0.409050658345222,1.08320481845885
"1372","MST2021-081","Mnelei_qPCR","qPCR",332.147115010019,"Mnelei","Mnelei.MST2021-081","black","black",332.147115010019,"qPCR",332.147115010019,0.565945481842138,0.00943242469736896,1.45512744784355,2.5226360567137
"1373","MST2021-081","Myaare_qPCR","qPCR",0,"Myaare","Myaare.MST2021-081","white","white",0,"qPCR",0,1.00471092350427,0.0167451820584044,5.1446944475174,NA
"1374","MST2021-081","Oncmyk_qPCR","qPCR",0,"Oncmyk","Oncmyk.MST2021-081","white","white",0,"qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"1375","MST2021-081","Promin_qPCR","qPCR",0.431375442119332,"Promin","Promin.MST2021-081","orange","orange",0.431375442119332,"qPCR",0.431375442119332,0.558615680442301,0.01862052268141,0.560731440782545,0.15575356182053
"1376","MST2021-081","Psefar_qPCR","qPCR",0,"Psefar","Psefar.MST2021-081","white","white",0,"qPCR",0,0.548095136203483,0.0274047568101742,7.0030003786087,NA
"1377","MST2021-081","Psever_qPCR","qPCR",0.0347906353127073,"Psever","Psever.MST2021-081","orange","orange",0.0347906353127073,"qPCR",0.0347906353127073,0.697051909649079,0.0232350636549693,0.447889193892479,0.0148524897677191
"1378","MST2021-081","Bonham_ddPCR","ddPCR",0,"Bonham","Bonham.MST2021-081","white","white",0,"ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"1379","MST2021-081","Calsap_ddPCR","ddPCR",0,"Calsap","Calsap.MST2021-081","white","white",0,"ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"1380","MST2021-081","Caraur_ddPCR","ddPCR",0,"Caraur","Caraur.MST2021-081","white","white",0,"ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"1381","MST2021-081","Colper_ddPCR","ddPCR",0,"Colper","Colper.MST2021-081","white","white",0,"ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"1382","MST2021-081","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST2021-081","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"1383","MST2021-081","Cragig_ddPCR","ddPCR",0,"Cragig","Cragig.MST2021-081","white","white",0,"ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"1384","MST2021-081","Erisin_ddPCR","ddPCR",0,"Erisin","Erisin.MST2021-081","white","white",0,"ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"1385","MST2021-081","Hemsan_ddPCR","ddPCR",0.332740508019924,"Hemsan","Hemsan.MST2021-081","white","black",0.332740508019924,"ddPCR",0.332740508019924,0.631671659618149,0.0105278609936358,0.322470888495446,0.124745598096833
"1386","MST2021-081","Hemtak_ddPCR","ddPCR",0,"Hemtak","Hemtak.MST2021-081","orange","white",0,"ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"1387","MST2021-081","Homame_ddPCR","ddPCR",0,"Homame","Homame.MST2021-081","white","white",0,"ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"1388","MST2021-081","Karmik_ddPCR","ddPCR",18.0782926082611,"Karmik","Karmik.MST2021-081","black","black",18.0782926082611,"ddPCR",18.0782926082611,0.249514042078587,0.0499028084157174,0.409050658345222,1.28053950537908
"1389","MST2021-081","Mnelei_ddPCR","ddPCR",682.213439941405,"Mnelei","Mnelei.MST2021-081","black","black",682.213439941405,"ddPCR",682.213439941405,0.565945481842138,0.00943242469736896,1.45512744784355,2.83455640105767
"1390","MST2021-081","Myaare_ddPCR","ddPCR",0,"Myaare","Myaare.MST2021-081","white","white",0,"ddPCR",0,1.00471092350427,0.0167451820584044,5.1446944475174,NA
"1391","MST2021-081","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST2021-081","white","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"1392","MST2021-081","Promin_ddPCR","ddPCR",1.27724528312683,"Promin","Promin.MST2021-081","orange","black",1.27724528312683,"ddPCR",1.27724528312683,0.558615680442301,0.01862052268141,0.560731440782545,0.357409811191052
"1393","MST2021-081","Psefar_ddPCR","ddPCR",0,"Psefar","Psefar.MST2021-081","white","white",0,"ddPCR",0,0.548095136203483,0.0274047568101742,7.0030003786087,NA
"1394","MST2021-081","Psever_ddPCR","ddPCR",0,"Psever","Psever.MST2021-081","orange","white",0,"ddPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"1395","MST2021-082","Bonham_qPCR","qPCR",0,"Bonham","Bonham.MST2021-082","white","white",0,"qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"1396","MST2021-082","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST2021-082","white","white",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"1397","MST2021-082","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST2021-082","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"1398","MST2021-082","Colper_qPCR","qPCR",0,"Colper","Colper.MST2021-082","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
