"Well"	"replno"	"smpltp"	"templvol"	"QtyID"	"WellType"	"Replicate"	"ThresholddRn"	"CtdRn"	"Quantitycopies"	"RSqdRn"	"SlopedRn"	"qpcrno"	"MONISprojectno"	"AssayID"	"spcabbr"	"plateno"	"qpcrrundate"	"Conc"	"Species"	"Sample_Name"	"Ct"	"MST_sample_number"	"Bemaerkn"	"conc_qubit_ng_uL"	"Dato.for.ekstraktion"	"dato_80C"	"Dato_for_indsml"	"Dato_inds"	"Dyb_lagd01"	"Dyb_Str_m"	"Ekstraktionsnummer"	"Elueringvolumen.AE.buffer.uL"	"Inst"	"lokalitet_vanda"	"Lok_omr01"	"lok_pos_lat"	"lok_pos_lon"	"max_Dyb"	"MST.nummer"	"MST.n_Dinds"	"MSTno_di"	"MST_STEXno"	"Navn_Inds"	"Noter2"	"skib"	"smplNoSTEX"	"Sub_Nmb_for_extraction"	"Temp_Inds"	"U_Pr_Nr"	"vandsoejllagd"	"Vwf_mL"	"wdt"	"smpl_day"	"smpl_mnt"	"smpl_yea"	"init_concentration"
"A06"	9	"MST2021-058"	"3uL"	"QtyorID"	"Unknown"	9	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-058"	0	"MST2021058"	NA	"3.7"	"2021-nov-24"	"2021-09-03"	"2021-08-30"	"2021-08-30"	"17"	1	"MST-SX21"	400	"MSTOJL"	94300001	"94300001_VEJ0006870"	55.6743833333333	10.0845083333333	194	"MST2021058"	"MST2021058_2021-08-30"	"MST2021058::2021-08-30"	"MST2021058STEX21_13"	"KRISTIANMCGREGOR"	NA	"Frigg"	"MST2021058STEX21_13"	"21_13"	100.7	"MST2021058"	"ja"	1500	FALSE	30	8	2021	NA
"A07"	17	"MST2021-039"	"3uL"	"QtyorID"	"Unknown"	17	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-039"	0	"MST2021039"	NA	"2.72"	"2021-dec-08"	"2021-05-20"	"2021-05-07"	"2021-05-07"	"7m"	1	"MST-SX22"	400	"MST_NJL"	93610032	"MariagerFjord"	56.6626666666667	9.96678333333333	27	"MST2021039"	"MST2021039_2021-05-07"	"MST2021039::2021-05-07"	"MST2021039STEX22_08"	"PHELD_ALKRI"	NA	"Sif"	"MST2021039STEX22_08"	"22_08"	92.8	"MST2021039"	"ja"	1800	FALSE	7	5	2021	NA
"A08"	17	"MST2021-039"	"3uL"	"QtyorID"	"Unknown"	17	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-039"	0	"MST2021039"	NA	"2.72"	"2021-dec-08"	"2021-05-20"	"2021-05-07"	"2021-05-07"	"7m"	1	"MST-SX22"	400	"MST_NJL"	93610032	"MariagerFjord"	56.6626666666667	9.96678333333333	27	"MST2021039"	"MST2021039_2021-05-07"	"MST2021039::2021-05-07"	"MST2021039STEX22_08"	"PHELD_ALKRI"	NA	"Sif"	"MST2021039STEX22_08"	"22_08"	92.8	"MST2021039"	"ja"	1800	FALSE	7	5	2021	NA
"A09"	17	"MST2021-039"	"3uL"	"QtyorID"	"Unknown"	17	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-039"	0	"MST2021039"	NA	"2.72"	"2021-dec-08"	"2021-05-20"	"2021-05-07"	"2021-05-07"	"7m"	1	"MST-SX22"	400	"MST_NJL"	93610032	"MariagerFjord"	56.6626666666667	9.96678333333333	27	"MST2021039"	"MST2021039_2021-05-07"	"MST2021039::2021-05-07"	"MST2021039STEX22_08"	"PHELD_ALKRI"	NA	"Sif"	"MST2021039STEX22_08"	"22_08"	92.8	"MST2021039"	"ja"	1800	FALSE	7	5	2021	NA
"A10"	25	"MST2021-043"	"3uL"	"QtyorID"	"Unknown"	25	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-043"	0	"MST2021043"	"Dererkunenproevetilraadighed_proeve2erbortkommet"	"4.41"	"2021-dec-08"	"2021-05-20"	"2021-05-17"	"2021-05-17"	"4"	1	"MST-SX22"	400	"MSTSJL"	93000001	"VSJ20925"	56.1316666666667	11.1513361111111	48	"MST2021043"	"MST2021043_2021-05-17"	"MST2021043::2021-05-17"	"MST2021043STEX22_10"	"alkri_nifso"	NA	"Sif"	"MST2021043STEX22_10"	"22_10"	10.6	"MST2021043"	"ja"	1500	FALSE	17	5	2021	NA
"A11"	25	"MST2021-043"	"3uL"	"QtyorID"	"Unknown"	25	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-043"	0	"MST2021043"	"Dererkunenproevetilraadighed_proeve2erbortkommet"	"4.41"	"2021-dec-08"	"2021-05-20"	"2021-05-17"	"2021-05-17"	"4"	1	"MST-SX22"	400	"MSTSJL"	93000001	"VSJ20925"	56.1316666666667	11.1513361111111	48	"MST2021043"	"MST2021043_2021-05-17"	"MST2021043::2021-05-17"	"MST2021043STEX22_10"	"alkri_nifso"	NA	"Sif"	"MST2021043STEX22_10"	"22_10"	10.6	"MST2021043"	"ja"	1500	FALSE	17	5	2021	NA
"A12"	25	"MST2021-043"	"3uL"	"QtyorID"	"Unknown"	25	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-043"	0	"MST2021043"	"Dererkunenproevetilraadighed_proeve2erbortkommet"	"4.41"	"2021-dec-08"	"2021-05-20"	"2021-05-17"	"2021-05-17"	"4"	1	"MST-SX22"	400	"MSTSJL"	93000001	"VSJ20925"	56.1316666666667	11.1513361111111	48	"MST2021043"	"MST2021043_2021-05-17"	"MST2021043::2021-05-17"	"MST2021043STEX22_10"	"alkri_nifso"	NA	"Sif"	"MST2021043STEX22_10"	"22_10"	10.6	"MST2021043"	"ja"	1500	FALSE	17	5	2021	NA
"B01"	2	"std3E4"	"3uL"	"QtyorID"	"Standard"	2	0.0701	"25.81"	"3.00e+004"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	30000	"Homame"	"std3E4"	25.81	"std3E4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30000
"B02"	2	"std3E4"	"3uL"	"QtyorID"	"Standard"	2	0.0701	"25.94"	"3.00e+004"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	30000	"Homame"	"std3E4"	25.94	"std3E4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30000
"B03"	2	"std3E4"	"3uL"	"QtyorID"	"Standard"	2	0.0701	"25.52"	"3.00e+004"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	30000	"Homame"	"std3E4"	25.52	"std3E4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30000
"B04"	10	"MST2021-064"	"3uL"	"QtyorID"	"Unknown"	10	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-064"	0	"MST2021064"	"Breddegrad:56572400"	"2.96"	"2021-nov-24"	"2021-09-08"	"2021-09-02"	"2021-09-02"	"na"	1	"MST-SX21"	400	"MSTNJL"	93730002	"93730002_VIB3708_1"	56.954	9.05020833333333	76	"MST2021064"	"MST2021064_2021-09-02"	"MST2021064::2021-09-02"	"MST2021064STEX21_15"	"kristianmcgregor"	NA	"Frigg"	"MST2021064STEX21_15"	"21_15"	173.7	"MST2021064"	"nej"	700	FALSE	2	9	2021	NA
"B05"	10	"MST2021-064"	"3uL"	"QtyorID"	"Unknown"	10	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-064"	0	"MST2021064"	"Breddegrad:56572400"	"2.96"	"2021-nov-24"	"2021-09-08"	"2021-09-02"	"2021-09-02"	"na"	1	"MST-SX21"	400	"MSTNJL"	93730002	"93730002_VIB3708_1"	56.954	9.05020833333333	76	"MST2021064"	"MST2021064_2021-09-02"	"MST2021064::2021-09-02"	"MST2021064STEX21_15"	"kristianmcgregor"	NA	"Frigg"	"MST2021064STEX21_15"	"21_15"	173.7	"MST2021064"	"nej"	700	FALSE	2	9	2021	NA
"B06"	10	"MST2021-064"	"3uL"	"QtyorID"	"Unknown"	10	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-064"	0	"MST2021064"	"Breddegrad:56572400"	"2.96"	"2021-nov-24"	"2021-09-08"	"2021-09-02"	"2021-09-02"	"na"	1	"MST-SX21"	400	"MSTNJL"	93730002	"93730002_VIB3708_1"	56.954	9.05020833333333	76	"MST2021064"	"MST2021064_2021-09-02"	"MST2021064::2021-09-02"	"MST2021064STEX21_15"	"kristianmcgregor"	NA	"Frigg"	"MST2021064STEX21_15"	"21_15"	173.7	"MST2021064"	"nej"	700	FALSE	2	9	2021	NA
"B07"	18	"MST1054"	"3uL"	"QtyorID"	"Unknown"	18	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST1054"	0	"MST1054"	NA	"6.85"	"2022-jan-11"	"2021-05-31"	"2021-05-18"	"2021-05-18"	"38m"	1	"MST-SX24"	400	"MST_FYN"	99000052	"DMU444_Arkona"	55	13.3	48	"MST1054"	"MST1054_2021-05-18"	"MST1054::2021-05-18"	"MST1054STEX24_23"	"ALKRI_NIFSO"	NA	"Sif"	NA	"24_23"	92	"MST1054"	"ja"	1400	FALSE	18	5	2021	NA
"B08"	18	"MST1054"	"3uL"	"QtyorID"	"Unknown"	18	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST1054"	0	"MST1054"	NA	"6.85"	"2022-jan-11"	"2021-05-31"	"2021-05-18"	"2021-05-18"	"38m"	1	"MST-SX24"	400	"MST_FYN"	99000052	"DMU444_Arkona"	55	13.3	48	"MST1054"	"MST1054_2021-05-18"	"MST1054::2021-05-18"	"MST1054STEX24_23"	"ALKRI_NIFSO"	NA	"Sif"	NA	"24_23"	92	"MST1054"	"ja"	1400	FALSE	18	5	2021	NA
"B09"	18	"MST1054"	"3uL"	"QtyorID"	"Unknown"	18	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST1054"	0	"MST1054"	NA	"6.85"	"2022-jan-11"	"2021-05-31"	"2021-05-18"	"2021-05-18"	"38m"	1	"MST-SX24"	400	"MST_FYN"	99000052	"DMU444_Arkona"	55	13.3	48	"MST1054"	"MST1054_2021-05-18"	"MST1054::2021-05-18"	"MST1054STEX24_23"	"ALKRI_NIFSO"	NA	"Sif"	NA	"24_23"	92	"MST1054"	"ja"	1400	FALSE	18	5	2021	NA
"B10"	26	"MST2021-076"	"3uL"	"QtyorID"	"Unknown"	26	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-076"	0	"MST2021076"	NA	"7.4"	"2022-feb-01"	"2021-09-08"	"2021-09-02"	"2021-09-02"	"42"	1	"MST-SX25"	400	"MSTFYN"	99000052	"DMU444"	54.9996666666667	13.3	457	"MST2021076"	"MST2021076_2021-09-02"	"MST2021076::2021-09-02"	"MST2021076STEX25_04"	"alkri"	NA	"Sif"	"MST2021076STEX25_04"	"25_04"	17.5	"MST2021076"	"ja"	1800	FALSE	2	9	2021	NA
"B11"	26	"MST2021-076"	"3uL"	"QtyorID"	"Unknown"	26	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-076"	0	"MST2021076"	NA	"7.4"	"2022-feb-01"	"2021-09-08"	"2021-09-02"	"2021-09-02"	"42"	1	"MST-SX25"	400	"MSTFYN"	99000052	"DMU444"	54.9996666666667	13.3	457	"MST2021076"	"MST2021076_2021-09-02"	"MST2021076::2021-09-02"	"MST2021076STEX25_04"	"alkri"	NA	"Sif"	"MST2021076STEX25_04"	"25_04"	17.5	"MST2021076"	"ja"	1800	FALSE	2	9	2021	NA
"B12"	26	"MST2021-076"	"3uL"	"QtyorID"	"Unknown"	26	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-076"	0	"MST2021076"	NA	"7.4"	"2022-feb-01"	"2021-09-08"	"2021-09-02"	"2021-09-02"	"42"	1	"MST-SX25"	400	"MSTFYN"	99000052	"DMU444"	54.9996666666667	13.3	457	"MST2021076"	"MST2021076_2021-09-02"	"MST2021076::2021-09-02"	"MST2021076STEX25_04"	"alkri"	NA	"Sif"	"MST2021076STEX25_04"	"25_04"	17.5	"MST2021076"	"ja"	1800	FALSE	2	9	2021	NA
"C01"	3	"std3E3"	"3uL"	"QtyorID"	"Standard"	3	0.0701	"29.59"	"3.00e+003"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	3000	"Homame"	"std3E3"	29.59	"std3E3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3000
"C02"	3	"std3E3"	"3uL"	"QtyorID"	"Standard"	3	0.0701	"29.94"	"3.00e+003"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	3000	"Homame"	"std3E3"	29.94	"std3E3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3000
"C03"	3	"std3E3"	"3uL"	"QtyorID"	"Standard"	3	0.0701	"30.28"	"3.00e+003"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	3000	"Homame"	"std3E3"	30.28	"std3E3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3000
"C04"	11	"MST2021-079"	"3uL"	"QtyorID"	"Unknown"	11	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-079"	0	"MST2021079"	NA	"7.6"	"2021-nov-24"	"2021-09-08"	"2021-09-06"	"2021-09-06"	"2"	1	"MST-SX21"	400	"MSTMJL"	93740007	"93740007_VIB3727_1"	56.6208333333333	9.06681944444444	51	"MST2021079"	"MST2021079_2021-09-06"	"MST2021079::2021-09-06"	"MST2021079STEX21_21"	"RasmusBillegrav"	NA	"Frigg"	"MST2021079STEX21_21"	"21_21"	173.5	"MST2021079"	"ja"	1100	FALSE	6	9	2021	NA
"C05"	11	"MST2021-079"	"3uL"	"QtyorID"	"Unknown"	11	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-079"	0	"MST2021079"	NA	"7.6"	"2021-nov-24"	"2021-09-08"	"2021-09-06"	"2021-09-06"	"2"	1	"MST-SX21"	400	"MSTMJL"	93740007	"93740007_VIB3727_1"	56.6208333333333	9.06681944444444	51	"MST2021079"	"MST2021079_2021-09-06"	"MST2021079::2021-09-06"	"MST2021079STEX21_21"	"RasmusBillegrav"	NA	"Frigg"	"MST2021079STEX21_21"	"21_21"	173.5	"MST2021079"	"ja"	1100	FALSE	6	9	2021	NA
"C06"	11	"MST2021-079"	"3uL"	"QtyorID"	"Unknown"	11	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-079"	0	"MST2021079"	NA	"7.6"	"2021-nov-24"	"2021-09-08"	"2021-09-06"	"2021-09-06"	"2"	1	"MST-SX21"	400	"MSTMJL"	93740007	"93740007_VIB3727_1"	56.6208333333333	9.06681944444444	51	"MST2021079"	"MST2021079_2021-09-06"	"MST2021079::2021-09-06"	"MST2021079STEX21_21"	"RasmusBillegrav"	NA	"Frigg"	"MST2021079STEX21_21"	"21_21"	173.5	"MST2021079"	"ja"	1100	FALSE	6	9	2021	NA
"C07"	19	"MST2021-008"	"3uL"	"QtyorID"	"Unknown"	19	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-008"	0	"MST2021008"	NA	"9.1"	"2022-jan-11"	"2021-05-31"	"2021-05-19"	"2021-05-19"	"86"	1	"MST-SX24"	400	"MST_SJL"	97200002	"KBH431_Ven"	55.8666666666667	12.75	55	"MST2021008"	"MST2021008_2021-05-19"	"MST2021008::2021-05-19"	"MST2021008STEX24_05"	"ALKRI_NIFSO"	NA	"Sif"	"MST2021008STEX24_05"	"24_05"	11.8	"MST2021008"	"ja"	1300	FALSE	19	5	2021	NA
"C08"	19	"MST2021-008"	"3uL"	"QtyorID"	"Unknown"	19	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-008"	0	"MST2021008"	NA	"9.1"	"2022-jan-11"	"2021-05-31"	"2021-05-19"	"2021-05-19"	"86"	1	"MST-SX24"	400	"MST_SJL"	97200002	"KBH431_Ven"	55.8666666666667	12.75	55	"MST2021008"	"MST2021008_2021-05-19"	"MST2021008::2021-05-19"	"MST2021008STEX24_05"	"ALKRI_NIFSO"	NA	"Sif"	"MST2021008STEX24_05"	"24_05"	11.8	"MST2021008"	"ja"	1300	FALSE	19	5	2021	NA
"C09"	19	"MST2021-008"	"3uL"	"QtyorID"	"Unknown"	19	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-008"	0	"MST2021008"	NA	"9.1"	"2022-jan-11"	"2021-05-31"	"2021-05-19"	"2021-05-19"	"86"	1	"MST-SX24"	400	"MST_SJL"	97200002	"KBH431_Ven"	55.8666666666667	12.75	55	"MST2021008"	"MST2021008_2021-05-19"	"MST2021008::2021-05-19"	"MST2021008STEX24_05"	"ALKRI_NIFSO"	NA	"Sif"	"MST2021008STEX24_05"	"24_05"	11.8	"MST2021008"	"ja"	1300	FALSE	19	5	2021	NA
"C10"	27	"MST2021-029"	"3uL"	"QtyorID"	"Unknown"	27	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-029"	0	"MST2021029"	NA	"5.7"	"2021-nov-24"	"2021-09-15"	"2021-09-07"	"2021-09-07"	"12"	1	"MST-SX21"	400	"MSTSJL"	97200002	"KBH431"	55.8616666666667	12.7336055555556	501	"MST2021029"	"MST2021029_2021-09-07"	"MST2021029::2021-09-07"	"MST2021029STEX21_07"	"alkri"	NA	"Sif"	"MST2021029STEX21_07"	"21_07"	17.1	"MST2021029"	"ja"	1800	TRUE	7	9	2021	NA
"C11"	27	"MST2021-029"	"3uL"	"QtyorID"	"Unknown"	27	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-029"	0	"MST2021029"	NA	"5.7"	"2021-nov-24"	"2021-09-15"	"2021-09-07"	"2021-09-07"	"12"	1	"MST-SX21"	400	"MSTSJL"	97200002	"KBH431"	55.8616666666667	12.7336055555556	501	"MST2021029"	"MST2021029_2021-09-07"	"MST2021029::2021-09-07"	"MST2021029STEX21_07"	"alkri"	NA	"Sif"	"MST2021029STEX21_07"	"21_07"	17.1	"MST2021029"	"ja"	1800	TRUE	7	9	2021	NA
"C12"	27	"MST2021-029"	"3uL"	"QtyorID"	"Unknown"	27	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-029"	0	"MST2021029"	NA	"5.7"	"2021-nov-24"	"2021-09-15"	"2021-09-07"	"2021-09-07"	"12"	1	"MST-SX21"	400	"MSTSJL"	97200002	"KBH431"	55.8616666666667	12.7336055555556	501	"MST2021029"	"MST2021029_2021-09-07"	"MST2021029::2021-09-07"	"MST2021029STEX21_07"	"alkri"	NA	"Sif"	"MST2021029STEX21_07"	"21_07"	17.1	"MST2021029"	"ja"	1800	TRUE	7	9	2021	NA
"D01"	4	"std3E2"	"3uL"	"QtyorID"	"Standard"	4	0.0701	"32.61"	"3.00e+002"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	300	"Homame"	"std3E2"	32.61	"std3E2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	300
"D02"	4	"std3E2"	"3uL"	"QtyorID"	"Standard"	4	0.0701	"32.36"	"3.00e+002"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	300	"Homame"	"std3E2"	32.36	"std3E2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	300
"D03"	4	"std3E2"	"3uL"	"QtyorID"	"Standard"	4	0.0701	"32.20"	"3.00e+002"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	300	"Homame"	"std3E2"	32.2	"std3E2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	300
"D04"	12	"MST2021-082"	"3uL"	"QtyorID"	"Unknown"	12	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-082"	0	"MST2021082"	NA	"4.09"	"2021-nov-24"	"2021-09-08"	"2021-09-07"	"2021-09-07"	"4"	1	"MST-SX21"	400	"MSTNJL"	93000005	"93000005_NOR409"	56.8561	10.7845083333333	146	"MST2021082"	"MST2021082_2021-09-07"	"MST2021082::2021-09-07"	"MST2021082STEX21_23"	"RasmusBillegrav"	NA	"Frigg"	"MST2021082STEX21_23"	"21_23"	160.3	"MST2021082"	"ja"	1500	FALSE	7	9	2021	NA
"D05"	12	"MST2021-082"	"3uL"	"QtyorID"	"Unknown"	12	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-082"	0	"MST2021082"	NA	"4.09"	"2021-nov-24"	"2021-09-08"	"2021-09-07"	"2021-09-07"	"4"	1	"MST-SX21"	400	"MSTNJL"	93000005	"93000005_NOR409"	56.8561	10.7845083333333	146	"MST2021082"	"MST2021082_2021-09-07"	"MST2021082::2021-09-07"	"MST2021082STEX21_23"	"RasmusBillegrav"	NA	"Frigg"	"MST2021082STEX21_23"	"21_23"	160.3	"MST2021082"	"ja"	1500	FALSE	7	9	2021	NA
"D06"	12	"MST2021-082"	"3uL"	"QtyorID"	"Unknown"	12	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-082"	0	"MST2021082"	NA	"4.09"	"2021-nov-24"	"2021-09-08"	"2021-09-07"	"2021-09-07"	"4"	1	"MST-SX21"	400	"MSTNJL"	93000005	"93000005_NOR409"	56.8561	10.7845083333333	146	"MST2021082"	"MST2021082_2021-09-07"	"MST2021082::2021-09-07"	"MST2021082STEX21_23"	"RasmusBillegrav"	NA	"Frigg"	"MST2021082STEX21_23"	"21_23"	160.3	"MST2021082"	"ja"	1500	FALSE	7	9	2021	NA
"D07"	20	"MST2021-019"	"3uL"	"QtyorID"	"Unknown"	20	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-019"	0	"MST2021019"	NA	"3.86"	"2022-jan-11"	"2021-05-31"	"2021-05-25"	"2021-05-25"	"11m"	1	"MST-SX24"	400	"MST_NJL"	93000005	"NOR409_aalborgBugt"	56.8566666666667	10.7834722222222	146	"MST2021019"	"MST2021019_2021-05-25"	"MST2021019::2021-05-25"	"MST2021019STEX24_21"	"ALKRI_NICRA"	NA	"Sif"	"MST2021019STEX24_21"	"24_21"	88	"MST2021019"	"ja"	1650	TRUE	25	5	2021	NA
"D08"	20	"MST2021-019"	"3uL"	"QtyorID"	"Unknown"	20	0.0701	"NoCt"	"NoCt"	0.989	-3.327	"qpcr968"	"MONIS6"	"AssID24"	"Homame"	"plt02"	"qpcrrundate20221124"	0	"Homame"	"MST2021-019"	0	"MST2021019"	NA	"3.86"	"2022-jan-11"	"2021-05-31"	"2021-05-25"	"2021-05-25"	"11m"	1	"MST-SX24"	400	"MST_NJL"	93000005	"NOR409_aalborgBugt"	56.8566666666667	10.7834722222222	146	"MST2021019"	"MST2021019_2021-05-25"	"MST2021019::2021-05-25"	"MST2021019STEX24_21"	"ALKRI_NICRA"	NA	"Sif"	"MST2021019STEX24_21"	"24_21"	88	"MST2021019"	"ja"	1650	TRUE	25	5	2021	NA
