Well;replno;smpltp;templvol;QtyID;WellType;Replicate;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;qpcrno;MONISprojectno;AssayID;speciesabbr;plateno;qpcrrundate
D2;04;std3E2;3uL;QtyorID;Standard;4;0.0410;30.93;3.00e+002;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
D3;04;std3E2;3uL;QtyorID;Standard;4;0.0410;30.74;3.00e+002;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
E1;05;std3E1;3uL;QtyorID;Standard;5;0.0410;33.46;3.00e+001;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
E2;05;std3E1;3uL;QtyorID;Standard;5;0.0410;34.23;3.00e+001;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
E3;05;std3E1;3uL;QtyorID;Standard;5;0.0410;34.99;3.00e+001;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
F1;06;std3E0;3uL;QtyorID;Standard;6;0.0410;39.06;3.00e+000;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
F2;06;std3E0;3uL;QtyorID;Standard;6;0.0410;36.67;3.00e+000;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
F3;06;std3E0;3uL;QtyorID;Standard;6;0.0410;36.45;3.00e+000;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
G1;07;std3E-1;3uL;QtyorID;Standard;7;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
G2;07;std3E-1;3uL;QtyorID;Standard;7;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
G3;07;std3E-1;3uL;QtyorID;Standard;7;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
H1;08;std3ENTC;3uL;QtyorID;NTC;8;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
H2;08;std3ENTC;3uL;QtyorID;NTC;8;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
H3;08;std3ENTC;3uL;QtyorID;NTC;8;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
A4;09;MST2021-058;3uL;QtyorID;Unknown;9;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
A5;09;MST2021-058;3uL;QtyorID;Unknown;9;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
A6;09;MST2021-058;3uL;QtyorID;Unknown;9;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
B4;10;MST2021-064;3uL;QtyorID;Unknown;10;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
B5;10;MST2021-064;3uL;QtyorID;Unknown;10;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
B6;10;MST2021-064;3uL;QtyorID;Unknown;10;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
C4;11;MST2021-079;3uL;QtyorID;Unknown;11;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
C5;11;MST2021-079;3uL;QtyorID;Unknown;11;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
C6;11;MST2021-079;3uL;QtyorID;Unknown;11;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
D4;12;MST2021-082;3uL;QtyorID;Unknown;12;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
D5;12;MST2021-082;3uL;QtyorID;Unknown;12;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
D6;12;MST2021-082;3uL;QtyorID;Unknown;12;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
E4;13;MST2021-070;3uL;QtyorID;Unknown;13;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
E5;13;MST2021-070;3uL;QtyorID;Unknown;13;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
E6;13;MST2021-070;3uL;QtyorID;Unknown;13;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
F4;14;MST1043;3uL;QtyorID;Unknown;14;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
F5;14;MST1043;3uL;QtyorID;Unknown;14;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
F6;14;MST1043;3uL;QtyorID;Unknown;14;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
G4;15;MST1024;3uL;QtyorID;Unknown;15;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
G5;15;MST1024;3uL;QtyorID;Unknown;15;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
G6;15;MST1024;3uL;QtyorID;Unknown;15;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
H4;16;MST1031;3uL;QtyorID;Unknown;16;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
H5;16;MST1031;3uL;QtyorID;Unknown;16;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
H6;16;MST1031;3uL;QtyorID;Unknown;16;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
A7;17;MST2021-039;3uL;QtyorID;Unknown;17;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
A8;17;MST2021-039;3uL;QtyorID;Unknown;17;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
A9;17;MST2021-039;3uL;QtyorID;Unknown;17;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
B7;18;MST1054;3uL;QtyorID;Unknown;18;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
B8;18;MST1054;3uL;QtyorID;Unknown;18;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
B9;18;MST1054;3uL;QtyorID;Unknown;18;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
C7;19;MST2021-008;3uL;QtyorID;Unknown;19;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
C8;19;MST2021-008;3uL;QtyorID;Unknown;19;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
C9;19;MST2021-008;3uL;QtyorID;Unknown;19;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
D7;20;MST2021-019;3uL;QtyorID;Unknown;20;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
D8;20;MST2021-019;3uL;QtyorID;Unknown;20;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
D9;20;MST2021-019;3uL;QtyorID;Unknown;20;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
E7;21;MST2021-030;3uL;QtyorID;Unknown;21;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
E8;21;MST2021-030;3uL;QtyorID;Unknown;21;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
E9;21;MST2021-030;3uL;QtyorID;Unknown;21;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
F7;22;MST2021-055;3uL;QtyorID;Unknown;22;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
F8;22;MST2021-055;3uL;QtyorID;Unknown;22;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
F9;22;MST2021-055;3uL;QtyorID;Unknown;22;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
G7;23;MST2021-085;3uL;QtyorID;Unknown;23;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
G8;23;MST2021-085;3uL;QtyorID;Unknown;23;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
G9;23;MST2021-085;3uL;QtyorID;Unknown;23;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
H7;24;MST1038;3uL;QtyorID;Unknown;24;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
H8;24;MST1038;3uL;QtyorID;Unknown;24;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
H9;24;MST1038;3uL;QtyorID;Unknown;24;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
A10;25;MST2021-043;3uL;QtyorID;Unknown;25;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
A11;25;MST2021-043;3uL;QtyorID;Unknown;25;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
A12;25;MST2021-043;3uL;QtyorID;Unknown;25;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
B10;26;MST2021-076;3uL;QtyorID;Unknown;26;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
B11;26;MST2021-076;3uL;QtyorID;Unknown;26;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
B12;26;MST2021-076;3uL;QtyorID;Unknown;26;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
C10;27;MST2021-029;3uL;QtyorID;Unknown;27;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
C11;27;MST2021-029;3uL;QtyorID;Unknown;27;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
C12;27;MST2021-029;3uL;QtyorID;Unknown;27;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
D10;28;MST2021-083;3uL;QtyorID;Unknown;28;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
D11;28;MST2021-083;3uL;QtyorID;Unknown;28;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
D12;28;MST2021-083;3uL;QtyorID;Unknown;28;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
E10;29;MST2021-006;3uL;QtyorID;Unknown;29;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
E11;29;MST2021-006;3uL;QtyorID;Unknown;29;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
E12;29;MST2021-006;3uL;QtyorID;Unknown;29;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
F10;30;MST2021-011;3uL;QtyorID;Unknown;30;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
F11;30;MST2021-011;3uL;QtyorID;Unknown;30;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
F12;30;MST2021-011;3uL;QtyorID;Unknown;30;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
G10;31;MST2021-002;3uL;QtyorID;Unknown;31;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
G11;31;MST2021-002;3uL;QtyorID;Unknown;31;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
G12;31;MST2021-002;3uL;QtyorID;Unknown;31;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
H10;32;MST2021-013;3uL;QtyorID;Unknown;32;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
H11;32;MST2021-013;3uL;QtyorID;Unknown;32;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
H12;32;MST2021-013;3uL;QtyorID;Unknown;32;0.0410;NoCt;NoCt;0.990;-3.491;qpcr961;MONIS6;AssID15;Oncgor;plt02;qpcrrundate20220826
A1;01;std3E5;3uL;QtyorID;Standard;1;0.0221;20.02;3.00e+005;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
A2;01;std3E5;3uL;QtyorID;Standard;1;0.0221;20.08;3.00e+005;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
A3;01;std3E5;3uL;QtyorID;Standard;1;0.0221;20.54;3.00e+005;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
B1;02;std3E4;3uL;QtyorID;Standard;2;0.0221;24.12;3.00e+004;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
B2;02;std3E4;3uL;QtyorID;Standard;2;0.0221;24.18;3.00e+004;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
B3;02;std3E4;3uL;QtyorID;Standard;2;0.0221;24.39;3.00e+004;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
C1;03;std3E3;3uL;QtyorID;Standard;3;0.0221;27.22;3.00e+003;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
C2;03;std3E3;3uL;QtyorID;Standard;3;0.0221;27.54;3.00e+003;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
C3;03;std3E3;3uL;QtyorID;Standard;3;0.0221;27.53;3.00e+003;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
D1;04;std3E2;3uL;QtyorID;Standard;4;0.0221;31.04;3.00e+002;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
D2;04;std3E2;3uL;QtyorID;Standard;4;0.0221;30.80;3.00e+002;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
D3;04;std3E2;3uL;QtyorID;Standard;4;0.0221;30.84;3.00e+002;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
E1;05;std3E1;3uL;QtyorID;Standard;5;0.0221;35.16;3.00e+001;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
E2;05;std3E1;3uL;QtyorID;Standard;5;0.0221;34.92;3.00e+001;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
E3;05;std3E1;3uL;QtyorID;Standard;5;0.0221;34.24;3.00e+001;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
F1;06;std3E0;3uL;QtyorID;Standard;6;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
F2;06;std3E0;3uL;QtyorID;Standard;6;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
F3;06;std3E0;3uL;QtyorID;Standard;6;0.0221;37.00;3.00e+000;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
G1;07;std3E-1;3uL;QtyorID;Standard;7;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
G2;07;std3E-1;3uL;QtyorID;Standard;7;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
G3;07;std3E-1;3uL;QtyorID;Standard;7;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
H1;08;std3ENTC;3uL;QtyorID;NTC;8;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
H2;08;std3ENTC;3uL;QtyorID;NTC;8;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
H3;08;std3ENTC;3uL;QtyorID;NTC;8;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
A4;09;MST1039;3uL;QtyorID;Unknown;9;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
A5;09;MST1039;3uL;QtyorID;Unknown;9;0.0221;38.11;2.62;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
A6;09;MST1039;3uL;QtyorID;Unknown;9;0.0221;37.20;4.79;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
B4;10;MST2021-015;3uL;QtyorID;Unknown;10;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
B5;10;MST2021-015;3uL;QtyorID;Unknown;10;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
B6;10;MST2021-015;3uL;QtyorID;Unknown;10;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
C4;11;MST2021-028;3uL;QtyorID;Unknown;11;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
C5;11;MST2021-028;3uL;QtyorID;Unknown;11;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
C6;11;MST2021-028;3uL;QtyorID;Unknown;11;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
D4;12;MST2021-031;3uL;QtyorID;Unknown;12;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
D5;12;MST2021-031;3uL;QtyorID;Unknown;12;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
D6;12;MST2021-031;3uL;QtyorID;Unknown;12;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
E4;13;MST2021-032;3uL;QtyorID;Unknown;13;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
E5;13;MST2021-032;3uL;QtyorID;Unknown;13;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
E6;13;MST2021-032;3uL;QtyorID;Unknown;13;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
F4;14;MST2021-040;3uL;QtyorID;Unknown;14;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
F5;14;MST2021-040;3uL;QtyorID;Unknown;14;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
F6;14;MST2021-040;3uL;QtyorID;Unknown;14;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
G4;15;MST2021-081;3uL;QtyorID;Unknown;15;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
G5;15;MST2021-081;3uL;QtyorID;Unknown;15;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
G6;15;MST2021-081;3uL;QtyorID;Unknown;15;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
H4;16;MST2021-044;3uL;QtyorID;Unknown;16;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
H5;16;MST2021-044;3uL;QtyorID;Unknown;16;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
H6;16;MST2021-044;3uL;QtyorID;Unknown;16;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
A7;17;MST2021-049;3uL;QtyorID;Unknown;17;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
A8;17;MST2021-049;3uL;QtyorID;Unknown;17;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
A9;17;MST2021-049;3uL;QtyorID;Unknown;17;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
B7;18;MST2021-052;3uL;QtyorID;Unknown;18;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
B8;18;MST2021-052;3uL;QtyorID;Unknown;18;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
B9;18;MST2021-052;3uL;QtyorID;Unknown;18;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
C7;19;MST2021-071;3uL;QtyorID;Unknown;19;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
C8;19;MST2021-071;3uL;QtyorID;Unknown;19;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
C9;19;MST2021-071;3uL;QtyorID;Unknown;19;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
D7;20;MST2021-005;3uL;QtyorID;Unknown;20;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
D8;20;MST2021-005;3uL;QtyorID;Unknown;20;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
D9;20;MST2021-005;3uL;QtyorID;Unknown;20;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
E7;21;MST2021-025;3uL;QtyorID;Unknown;21;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
E8;21;MST2021-025;3uL;QtyorID;Unknown;21;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
E9;21;MST2021-025;3uL;QtyorID;Unknown;21;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
F7;22;NEKfeb2022;3uL;QtyorID;Unknown;22;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
F8;22;NEKfeb2022;3uL;QtyorID;Unknown;22;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
F9;22;NEKfeb2022;3uL;QtyorID;Unknown;22;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
G7;23;MST1028;3uL;QtyorID;Unknown;23;0.0221;NoCt;NoCt;0.995;-3.487;qpcr963;MONIS6;AssID10;Oncmyk;plt01;qpcrrundate20220921
