"","Well","replno","smpltp","templvol","QtyID","WellType","Replicate","ThresholddRn","CtdRn","Quantitycopies","RSqdRn","SlopedRn","qpcrno","MONISprojectno","AssayID","spcabbr","plateno","qpcrrundate","Conc","Species","Sample_Name","Ct","MST_sample_number","Bemaerkn","conc_qubit_ng_uL","Dato.for.ekstraktion","dato_80C","Dato_for_indsml","Dato_inds","Dyb_lagd01","Dyb_Str_m","Ekstraktionsnummer","Elueringvolumen.AE.buffer.uL","Inst","lokalitet_vanda","Lok_omr01","lok_pos_lat","lok_pos_lon","max_Dyb","MST.nummer","MST.n_Dinds","MSTno_di","MST_STEXno","Navn_Inds","Noter2","skib","smplNoSTEX","Sub_Nmb_for_extraction","Temp_Inds","U_Pr_Nr","vandsoejllagd","Vwf_mL","wdt","smpl_day","smpl_mnt","smpl_yea","init_concentration","int_concentation","st_idx","species_idx","sp_st_idx","pres"
"552","B03",2,"std3E4","3uL","QtyorID","Standard",2,0.1123,"25.81","3.00e+004",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",30000,"Hemtak","std3E4",25.81,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,9,53,1
"553","C01",3,"std3E3","3uL","QtyorID","Standard",3,0.1123,"29.28","3.00e+003",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",3000,"Hemtak","std3E3",29.28,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,9,52,1
"554","C02",3,"std3E3","3uL","QtyorID","Standard",3,0.1123,"29.26","3.00e+003",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",3000,"Hemtak","std3E3",29.26,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,9,52,1
"555","C03",3,"std3E3","3uL","QtyorID","Standard",3,0.1123,"29.29","3.00e+003",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",3000,"Hemtak","std3E3",29.29,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,9,52,1
"556","D01",4,"std3E2","3uL","QtyorID","Standard",4,0.1123,"32.81","3.00e+002",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",300,"Hemtak","std3E2",32.81,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,9,51,1
"557","D02",4,"std3E2","3uL","QtyorID","Standard",4,0.1123,"32.57","3.00e+002",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",300,"Hemtak","std3E2",32.57,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,9,51,1
"558","D03",4,"std3E2","3uL","QtyorID","Standard",4,0.1123,"32.79","3.00e+002",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",300,"Hemtak","std3E2",32.79,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,9,51,1
"559","E01",5,"std3E1","3uL","QtyorID","Standard",5,0.1123,"35.96","3.00e+001",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",30,"Hemtak","std3E1",35.96,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,9,50,1
"560","E02",5,"std3E1","3uL","QtyorID","Standard",5,0.1123,"35.35","3.00e+001",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",30,"Hemtak","std3E1",35.35,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,9,50,1
"561","E03",5,"std3E1","3uL","QtyorID","Standard",5,0.1123,"36.25","3.00e+001",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",30,"Hemtak","std3E1",36.25,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,9,50,1
"562","F01",6,"std3E0","3uL","QtyorID","Standard",6,0.1123,"38.82","3.00e+000",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",3,"Hemtak","std3E0",38.82,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,9,49,1
"563","F02",6,"std3E0","3uL","QtyorID","Standard",6,0.1123,"39.45","3.00e+000",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",3,"Hemtak","std3E0",39.45,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,9,49,1
"564","F03",6,"std3E0","3uL","QtyorID","Standard",6,0.1123,"39.54","3.00e+000",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",3,"Hemtak","std3E0",39.54,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,9,49,1
"565","G01",7,"std3E-1","3uL","QtyorID","Standard",7,0.1123,"40.90","3.00e-001",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",0.3,"Hemtak","std3E-1",40.9,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,9,50,1
"566","G02",7,"std3E-1","3uL","QtyorID","Standard",7,0.1123,"NoCt","NoCt",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",0,"Hemtak","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,9,50,0
"567","G03",7,"std3E-1","3uL","QtyorID","Standard",7,0.1123,"NoCt","NoCt",0.995,-3.264,"qpcr958","MONIS6","AssID27","Hemtak","plt01","qpcrrundate20220825",0,"Hemtak","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,9,50,0
"568","A01",1,"std3E5","3uL","QtyorID","Standard",1,0.1236,"22.45","3.00e+005",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",3e+05,"Hemtak","std3E5",22.45,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,9,54,1
"569","A02",1,"std3E5","3uL","QtyorID","Standard",1,0.1236,"22.67","3.00e+005",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",3e+05,"Hemtak","std3E5",22.67,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,9,54,1
"570","A03",1,"std3E5","3uL","QtyorID","Standard",1,0.1236,"22.59","3.00e+005",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",3e+05,"Hemtak","std3E5",22.59,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,9,54,1
"571","B01",2,"std3E4","3uL","QtyorID","Standard",2,0.1236,"26.02","3.00e+004",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",30000,"Hemtak","std3E4",26.02,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,9,53,1
"572","B02",2,"std3E4","3uL","QtyorID","Standard",2,0.1236,"26.08","3.00e+004",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",30000,"Hemtak","std3E4",26.08,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,9,53,1
"573","B03",2,"std3E4","3uL","QtyorID","Standard",2,0.1236,"25.94","3.00e+004",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",30000,"Hemtak","std3E4",25.94,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,9,53,1
"574","C01",3,"std3E3","3uL","QtyorID","Standard",3,0.1236,"29.25","3.00e+003",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",3000,"Hemtak","std3E3",29.25,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,9,52,1
"575","C02",3,"std3E3","3uL","QtyorID","Standard",3,0.1236,"29.29","3.00e+003",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",3000,"Hemtak","std3E3",29.29,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,9,52,1
"576","C03",3,"std3E3","3uL","QtyorID","Standard",3,0.1236,"29.40","3.00e+003",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",3000,"Hemtak","std3E3",29.4,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,9,52,1
"577","D01",4,"std3E2","3uL","QtyorID","Standard",4,0.1236,"32.93","3.00e+002",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",300,"Hemtak","std3E2",32.93,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,9,51,1
"578","D02",4,"std3E2","3uL","QtyorID","Standard",4,0.1236,"32.90","3.00e+002",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",300,"Hemtak","std3E2",32.9,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,9,51,1
"579","D03",4,"std3E2","3uL","QtyorID","Standard",4,0.1236,"32.82","3.00e+002",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",300,"Hemtak","std3E2",32.82,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,9,51,1
"580","E01",5,"std3E1","3uL","QtyorID","Standard",5,0.1236,"36.51","3.00e+001",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",30,"Hemtak","std3E1",36.51,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,9,50,1
"581","E02",5,"std3E1","3uL","QtyorID","Standard",5,0.1236,"36.45","3.00e+001",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",30,"Hemtak","std3E1",36.45,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,9,50,1
"582","E03",5,"std3E1","3uL","QtyorID","Standard",5,0.1236,"35.99","3.00e+001",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",30,"Hemtak","std3E1",35.99,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,9,50,1
"583","F01",6,"std3E0","3uL","QtyorID","Standard",6,0.1236,"NoCt","NoCt",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",0,"Hemtak","std3E0",0,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,9,49,0
"584","F02",6,"std3E0","3uL","QtyorID","Standard",6,0.1236,"39.07","3.00e+000",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",3,"Hemtak","std3E0",39.07,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,9,49,1
"585","F03",6,"std3E0","3uL","QtyorID","Standard",6,0.1236,"41.00","3.00e+000",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",3,"Hemtak","std3E0",41,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,9,49,1
"586","G01",7,"std3E-1","3uL","QtyorID","Standard",7,0.1236,"NoCt","NoCt",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",0,"Hemtak","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,9,50,0
"587","G02",7,"std3E-1","3uL","QtyorID","Standard",7,0.1236,"40.33","3.00e-001",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",0.3,"Hemtak","std3E-1",40.33,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,9,50,1
"588","G03",7,"std3E-1","3uL","QtyorID","Standard",7,0.1236,"39.64","3.00e-001",0.978,-3.159,"qpcr959","MONIS6","AssID27","Hemtak","plt02","qpcrrundate20220825",0.3,"Hemtak","std3E-1",39.64,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,9,50,1
"589","A01",1,"std3E5","3uL","QtyorID","Standard",1,0.0221,"20.02","3.00e+005",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",3e+05,"Oncmyk","std3E5",20.02,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,14,83,1
"590","A02",1,"std3E5","3uL","QtyorID","Standard",1,0.0221,"20.08","3.00e+005",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",3e+05,"Oncmyk","std3E5",20.08,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,14,83,1
"591","A03",1,"std3E5","3uL","QtyorID","Standard",1,0.0221,"20.54","3.00e+005",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",3e+05,"Oncmyk","std3E5",20.54,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,14,83,1
"592","B01",2,"std3E4","3uL","QtyorID","Standard",2,0.0221,"24.12","3.00e+004",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",30000,"Oncmyk","std3E4",24.12,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,14,82,1
"593","B02",2,"std3E4","3uL","QtyorID","Standard",2,0.0221,"24.18","3.00e+004",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",30000,"Oncmyk","std3E4",24.18,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,14,82,1
"594","B03",2,"std3E4","3uL","QtyorID","Standard",2,0.0221,"24.39","3.00e+004",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",30000,"Oncmyk","std3E4",24.39,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,14,82,1
"595","C01",3,"std3E3","3uL","QtyorID","Standard",3,0.0221,"27.22","3.00e+003",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",3000,"Oncmyk","std3E3",27.22,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,14,81,1
"596","C02",3,"std3E3","3uL","QtyorID","Standard",3,0.0221,"27.54","3.00e+003",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",3000,"Oncmyk","std3E3",27.54,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,14,81,1
"597","C03",3,"std3E3","3uL","QtyorID","Standard",3,0.0221,"27.53","3.00e+003",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",3000,"Oncmyk","std3E3",27.53,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,14,81,1
"598","D01",4,"std3E2","3uL","QtyorID","Standard",4,0.0221,"31.04","3.00e+002",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",300,"Oncmyk","std3E2",31.04,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,14,80,1
"599","D02",4,"std3E2","3uL","QtyorID","Standard",4,0.0221,"30.80","3.00e+002",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",300,"Oncmyk","std3E2",30.8,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,14,80,1
"600","D03",4,"std3E2","3uL","QtyorID","Standard",4,0.0221,"30.84","3.00e+002",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",300,"Oncmyk","std3E2",30.84,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,14,80,1
"601","E01",5,"std3E1","3uL","QtyorID","Standard",5,0.0221,"35.16","3.00e+001",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",30,"Oncmyk","std3E1",35.16,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,14,79,1
"602","E02",5,"std3E1","3uL","QtyorID","Standard",5,0.0221,"34.92","3.00e+001",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",30,"Oncmyk","std3E1",34.92,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,14,79,1
"603","E03",5,"std3E1","3uL","QtyorID","Standard",5,0.0221,"34.24","3.00e+001",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",30,"Oncmyk","std3E1",34.24,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,14,79,1
"604","F01",6,"std3E0","3uL","QtyorID","Standard",6,0.0221,"NoCt","NoCt",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",0,"Oncmyk","std3E0",0,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,14,78,0
"605","F02",6,"std3E0","3uL","QtyorID","Standard",6,0.0221,"NoCt","NoCt",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",0,"Oncmyk","std3E0",0,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,14,78,0
"606","F03",6,"std3E0","3uL","QtyorID","Standard",6,0.0221,"37.00","3.00e+000",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",3,"Oncmyk","std3E0",37,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,14,78,1
"607","G01",7,"std3E-1","3uL","QtyorID","Standard",7,0.0221,"NoCt","NoCt",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",0,"Oncmyk","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,14,79,0
"608","G02",7,"std3E-1","3uL","QtyorID","Standard",7,0.0221,"NoCt","NoCt",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",0,"Oncmyk","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,14,79,0
"609","G03",7,"std3E-1","3uL","QtyorID","Standard",7,0.0221,"NoCt","NoCt",0.995,-3.487,"qpcr963","MONIS6","AssID10","Oncmyk","plt01","qpcrrundate20220921",0,"Oncmyk","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,14,79,0
