"","Well","replno","smpltp","templvol","QtyID","WellType","Replicate","ThresholddRn","CtdRn","Quantitycopies","RSqdRn","SlopedRn","qpcrno","MONISprojectno","AssayID","spcabbr","plateno","qpcrrundate","Conc","Species","Sample_Name","Ct","MST_sample_number","Bemaerkn","conc_qubit_ng_uL","Dato.for.ekstraktion","dato_80C","Dato_for_indsml","Dato_inds","Dyb_lagd01","Dyb_Str_m","Ekstraktionsnummer","Elueringvolumen.AE.buffer.uL","Inst","lokalitet_vanda","Lok_omr01","lok_pos_lat","lok_pos_lon","max_Dyb","MST.nummer","MST.n_Dinds","MSTno_di","MST_STEXno","Navn_Inds","Noter2","skib","smplNoSTEX","Sub_Nmb_for_extraction","Temp_Inds","U_Pr_Nr","vandsoejllagd","Vwf_mL","wdt","smpl_day","smpl_mnt","smpl_yea","init_concentration","int_concentation","st_idx","species_idx","sp_st_idx","pres"
"1743","B09",18,"MST2021-052","3uL","QtyorID","Unknown",18,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-052",0,"MST2021052",NA,"8.95","2021-nov-24","2021-06-15","2021-06-14","2021-06-14","26",1,"MST-SX21",400,"Fyn",94230001,"FYN6900017",55.4678333333333,10.5169333333333,84,"MST2021052","MST2021052_2021-06-14","MST2021052::2021-06-14","MST2021052STEX21_10","FlemmingNoergaard",NA,"Belone","MST2021052STEX21_10","21_10",17.8,"MST2021052","ja",610,FALSE,14,6,2021,NA,NA,31,8,367,0
"1744","B10",26,"MST2021-075","3uL","QtyorID","Unknown",26,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-075",0,"MST2021075",NA,"4.86","2021-dec-08","2021-05-20","2021-05-11","2021-05-11","13",1,"MST-SX22",400,"MSTOJL",94300001,"VEJ0006870_94300001",55.6743833333333,10.0845083333333,21,"MST2021075","MST2021075_2021-05-11","MST2021075::2021-05-11","MST2021075STEX22_13","janeRobertsen",NA,"Frigg","MST2021075STEX22_13","22_13",98.1,"MST2021075","ja",1100,FALSE,11,5,2021,NA,NA,38,8,374,0
"1745","B11",26,"MST2021-075","3uL","QtyorID","Unknown",26,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-075",0,"MST2021075",NA,"4.86","2021-dec-08","2021-05-20","2021-05-11","2021-05-11","13",1,"MST-SX22",400,"MSTOJL",94300001,"VEJ0006870_94300001",55.6743833333333,10.0845083333333,21,"MST2021075","MST2021075_2021-05-11","MST2021075::2021-05-11","MST2021075STEX22_13","janeRobertsen",NA,"Frigg","MST2021075STEX22_13","22_13",98.1,"MST2021075","ja",1100,FALSE,11,5,2021,NA,NA,38,8,374,0
"1746","B12",26,"MST2021-075","3uL","QtyorID","Unknown",26,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-075",0,"MST2021075",NA,"4.86","2021-dec-08","2021-05-20","2021-05-11","2021-05-11","13",1,"MST-SX22",400,"MSTOJL",94300001,"VEJ0006870_94300001",55.6743833333333,10.0845083333333,21,"MST2021075","MST2021075_2021-05-11","MST2021075::2021-05-11","MST2021075STEX22_13","janeRobertsen",NA,"Frigg","MST2021075STEX22_13","22_13",98.1,"MST2021075","ja",1100,FALSE,11,5,2021,NA,NA,38,8,374,0
"1747","C04",11,"MST2021-028","3uL","QtyorID","Unknown",11,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-028",0,"MST2021028","VandproeverneernedkoeletogtransporterettilAalborghvorfiltreringenskete","0.58","2021-nov-24","2021-10-09","2021-09-27","2021-09-27",NA,NA,"MST-SX21",400,"Nordjylland",92200001,"HirtshalsNOR7715_92200001",57.6078333333333,9.90025555555555,18,"MST2021028","MST2021028_2021-09-27","MST2021028::2021-09-27","MST2021028STEX21_06","SvendaageBendtsen",NA,"MagretheGaardbo","MST2021028STEX21_06","21_06",15,"MST2021028","nej",1200,TRUE,27,9,2021,NA,NA,20,8,356,0
"1748","C05",11,"MST2021-028","3uL","QtyorID","Unknown",11,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-028",0,"MST2021028","VandproeverneernedkoeletogtransporterettilAalborghvorfiltreringenskete","0.58","2021-nov-24","2021-10-09","2021-09-27","2021-09-27",NA,NA,"MST-SX21",400,"Nordjylland",92200001,"HirtshalsNOR7715_92200001",57.6078333333333,9.90025555555555,18,"MST2021028","MST2021028_2021-09-27","MST2021028::2021-09-27","MST2021028STEX21_06","SvendaageBendtsen",NA,"MagretheGaardbo","MST2021028STEX21_06","21_06",15,"MST2021028","nej",1200,TRUE,27,9,2021,NA,NA,20,8,356,0
"1749","C06",11,"MST2021-028","3uL","QtyorID","Unknown",11,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-028",0,"MST2021028","VandproeverneernedkoeletogtransporterettilAalborghvorfiltreringenskete","0.58","2021-nov-24","2021-10-09","2021-09-27","2021-09-27",NA,NA,"MST-SX21",400,"Nordjylland",92200001,"HirtshalsNOR7715_92200001",57.6078333333333,9.90025555555555,18,"MST2021028","MST2021028_2021-09-27","MST2021028::2021-09-27","MST2021028STEX21_06","SvendaageBendtsen",NA,"MagretheGaardbo","MST2021028STEX21_06","21_06",15,"MST2021028","nej",1200,TRUE,27,9,2021,NA,NA,20,8,356,0
"1750","C07",19,"MST2021-071","3uL","QtyorID","Unknown",19,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-071",0,"MST2021071",NA,"6.5","2022-jan-11","2021-10-21","2021-10-13","2021-10-13",NA,1,"MST-SX24",400,"Fyn",94230001,"FYN6900017",55.4678333333333,10.5169333333333,98,"MST2021071","MST2021071_2021-10-13","MST2021071::2021-10-13","MST2021071STEX24_04","FlemmingNoergaard&PauliJoergensen",NA,"Belone","MST2021071STEX24_04","24_04",11.4,"MST2021071","nej",1500,FALSE,13,10,2021,NA,NA,37,8,373,0
"1751","C08",19,"MST2021-071","3uL","QtyorID","Unknown",19,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-071",0,"MST2021071",NA,"6.5","2022-jan-11","2021-10-21","2021-10-13","2021-10-13",NA,1,"MST-SX24",400,"Fyn",94230001,"FYN6900017",55.4678333333333,10.5169333333333,98,"MST2021071","MST2021071_2021-10-13","MST2021071::2021-10-13","MST2021071STEX24_04","FlemmingNoergaard&PauliJoergensen",NA,"Belone","MST2021071STEX24_04","24_04",11.4,"MST2021071","nej",1500,FALSE,13,10,2021,NA,NA,37,8,373,0
"1752","C09",19,"MST2021-071","3uL","QtyorID","Unknown",19,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-071",0,"MST2021071",NA,"6.5","2022-jan-11","2021-10-21","2021-10-13","2021-10-13",NA,1,"MST-SX24",400,"Fyn",94230001,"FYN6900017",55.4678333333333,10.5169333333333,98,"MST2021071","MST2021071_2021-10-13","MST2021071::2021-10-13","MST2021071STEX24_04","FlemmingNoergaard&PauliJoergensen",NA,"Belone","MST2021071STEX24_04","24_04",11.4,"MST2021071","nej",1500,FALSE,13,10,2021,NA,NA,37,8,373,0
"1753","C10",27,"MST1022","3uL","QtyorID","Unknown",27,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST1022",0,"MST1022",NA,"0.428","2021-dec-08","2021-05-20","2021-05-17","2021-05-17","9",1,"MST-SX22",400,"MSTOJL",94400007,"ARH1700006_94400007",56.1547333333333,10.3170055555556,162,"MST1022","MST1022_2021-05-17","MST1022::2021-05-17","MST1022STEX22_02","janeRobertsen",NA,"Frigg",NA,"22_02",10.9,"MST1022","ja",1100,FALSE,17,5,2021,NA,NA,1,8,337,0
"1754","C11",27,"MST1022","3uL","QtyorID","Unknown",27,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST1022",0,"MST1022",NA,"0.428","2021-dec-08","2021-05-20","2021-05-17","2021-05-17","9",1,"MST-SX22",400,"MSTOJL",94400007,"ARH1700006_94400007",56.1547333333333,10.3170055555556,162,"MST1022","MST1022_2021-05-17","MST1022::2021-05-17","MST1022STEX22_02","janeRobertsen",NA,"Frigg",NA,"22_02",10.9,"MST1022","ja",1100,FALSE,17,5,2021,NA,NA,1,8,337,0
"1755","C12",27,"MST1022","3uL","QtyorID","Unknown",27,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST1022",0,"MST1022",NA,"0.428","2021-dec-08","2021-05-20","2021-05-17","2021-05-17","9",1,"MST-SX22",400,"MSTOJL",94400007,"ARH1700006_94400007",56.1547333333333,10.3170055555556,162,"MST1022","MST1022_2021-05-17","MST1022::2021-05-17","MST1022STEX22_02","janeRobertsen",NA,"Frigg",NA,"22_02",10.9,"MST1022","ja",1100,FALSE,17,5,2021,NA,NA,1,8,337,0
"1756","D04",12,"MST2021-031","3uL","QtyorID","Unknown",12,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-031",0,"MST2021031","ErudtagetmedLindahlslangesomdybdeintegredetproeverfra0_10metersammenmedplanktonproeverneogsaaprofilmaalingerchlAogvandkemi","0.97","2021-nov-24","2021-07-03","2021-06-17","2021-06-17",NA,4,"MST-SX21",400,"Nordjylland",92200001,"HirtshalsNOR7715_92200001",57.6078333333333,9.90025555555555,15,"MST2021031","MST2021031_2021-06-17","MST2021031::2021-06-17","MST2021031STEX21_09","SvendaageBendtsen",NA,"MagretheGaardbo","MST2021031STEX21_09","21_09",14,"MST2021031","nej",1200,FALSE,17,6,2021,NA,NA,23,8,359,0
"1757","D05",12,"MST2021-031","3uL","QtyorID","Unknown",12,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-031",0,"MST2021031","ErudtagetmedLindahlslangesomdybdeintegredetproeverfra0_10metersammenmedplanktonproeverneogsaaprofilmaalingerchlAogvandkemi","0.97","2021-nov-24","2021-07-03","2021-06-17","2021-06-17",NA,4,"MST-SX21",400,"Nordjylland",92200001,"HirtshalsNOR7715_92200001",57.6078333333333,9.90025555555555,15,"MST2021031","MST2021031_2021-06-17","MST2021031::2021-06-17","MST2021031STEX21_09","SvendaageBendtsen",NA,"MagretheGaardbo","MST2021031STEX21_09","21_09",14,"MST2021031","nej",1200,FALSE,17,6,2021,NA,NA,23,8,359,0
"1758","D06",12,"MST2021-031","3uL","QtyorID","Unknown",12,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-031",0,"MST2021031","ErudtagetmedLindahlslangesomdybdeintegredetproeverfra0_10metersammenmedplanktonproeverneogsaaprofilmaalingerchlAogvandkemi","0.97","2021-nov-24","2021-07-03","2021-06-17","2021-06-17",NA,4,"MST-SX21",400,"Nordjylland",92200001,"HirtshalsNOR7715_92200001",57.6078333333333,9.90025555555555,15,"MST2021031","MST2021031_2021-06-17","MST2021031::2021-06-17","MST2021031STEX21_09","SvendaageBendtsen",NA,"MagretheGaardbo","MST2021031STEX21_09","21_09",14,"MST2021031","nej",1200,FALSE,17,6,2021,NA,NA,23,8,359,0
"1759","D07",20,"MST2021-005","3uL","QtyorID","Unknown",20,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-005",0,"MST2021005",NA,"11.7","2022-jan-11","2021-06-10","2021-06-01","2021-06-01",NA,1,"MST-SX24",400,"Sjaelland",93220011,"ROS60_322RoskildeFjord",55.713,12.04,48,"MST2021005","MST2021005_2021-06-01","MST2021005::2021-06-01","MST2021005STEX24_12","EmilGuddalLarsen",NA,"Mergus","MST2021005STEX24_12","24_12",17.1,"MST2021005","nej",1600,TRUE,1,6,2021,NA,NA,11,8,347,0
"1760","D08",20,"MST2021-005","3uL","QtyorID","Unknown",20,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-005",0,"MST2021005",NA,"11.7","2022-jan-11","2021-06-10","2021-06-01","2021-06-01",NA,1,"MST-SX24",400,"Sjaelland",93220011,"ROS60_322RoskildeFjord",55.713,12.04,48,"MST2021005","MST2021005_2021-06-01","MST2021005::2021-06-01","MST2021005STEX24_12","EmilGuddalLarsen",NA,"Mergus","MST2021005STEX24_12","24_12",17.1,"MST2021005","nej",1600,TRUE,1,6,2021,NA,NA,11,8,347,0
"1761","D09",20,"MST2021-005","3uL","QtyorID","Unknown",20,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-005",0,"MST2021005",NA,"11.7","2022-jan-11","2021-06-10","2021-06-01","2021-06-01",NA,1,"MST-SX24",400,"Sjaelland",93220011,"ROS60_322RoskildeFjord",55.713,12.04,48,"MST2021005","MST2021005_2021-06-01","MST2021005::2021-06-01","MST2021005STEX24_12","EmilGuddalLarsen",NA,"Mergus","MST2021005STEX24_12","24_12",17.1,"MST2021005","nej",1600,TRUE,1,6,2021,NA,NA,11,8,347,0
"1762","D10",28,"MST2021-089","3uL","QtyorID","Unknown",28,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-089",0,"MST2021089",NA,"5.7","2022-jan-06","2021-05-20","2021-05-17","2021-05-17","75",13,"MST-SX23",400,"MSTOJL",94510035,"EbeltoftVig",56.2094,10.6003444444444,14,"MST2021089","MST2021089_2021-05-17","MST2021089::2021-05-17","MST2021089STEX23_06","janeRobertsen",NA,"Frigg","MST2021089STEX23_06","23_06",77.3,"MST2021089","ja",1400,FALSE,17,5,2021,NA,NA,46,8,382,0
"1763","D11",28,"MST2021-089","3uL","QtyorID","Unknown",28,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-089",0,"MST2021089",NA,"5.7","2022-jan-06","2021-05-20","2021-05-17","2021-05-17","75",13,"MST-SX23",400,"MSTOJL",94510035,"EbeltoftVig",56.2094,10.6003444444444,14,"MST2021089","MST2021089_2021-05-17","MST2021089::2021-05-17","MST2021089STEX23_06","janeRobertsen",NA,"Frigg","MST2021089STEX23_06","23_06",77.3,"MST2021089","ja",1400,FALSE,17,5,2021,NA,NA,46,8,382,0
"1764","D12",28,"MST2021-089","3uL","QtyorID","Unknown",28,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-089",0,"MST2021089",NA,"5.7","2022-jan-06","2021-05-20","2021-05-17","2021-05-17","75",13,"MST-SX23",400,"MSTOJL",94510035,"EbeltoftVig",56.2094,10.6003444444444,14,"MST2021089","MST2021089_2021-05-17","MST2021089::2021-05-17","MST2021089STEX23_06","janeRobertsen",NA,"Frigg","MST2021089STEX23_06","23_06",77.3,"MST2021089","ja",1400,FALSE,17,5,2021,NA,NA,46,8,382,0
"1765","E04",13,"MST2021-032","3uL","QtyorID","Unknown",13,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-032",0,"MST2021032","erudtagetmedNiskinvandhenter","3.28","2022-jan-11","2021-07-03","2021-06-23","2021-06-23",NA,3,"MST-SX24",400,"Nordjylland",93920064,"KragskovRevSyd",57.5407666666667,10.4687805555556,4,"MST2021032","MST2021032_2021-06-23","MST2021032::2021-06-23","MST2021032STEX24_11","SvendaageBendtsen",NA,"Pingo","MST2021032STEX24_11","24_11",15.7,"MST2021032","nej",1400,FALSE,23,6,2021,NA,NA,24,8,360,0
"1766","E05",13,"MST2021-032","3uL","QtyorID","Unknown",13,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-032",0,"MST2021032","erudtagetmedNiskinvandhenter","3.28","2022-jan-11","2021-07-03","2021-06-23","2021-06-23",NA,3,"MST-SX24",400,"Nordjylland",93920064,"KragskovRevSyd",57.5407666666667,10.4687805555556,4,"MST2021032","MST2021032_2021-06-23","MST2021032::2021-06-23","MST2021032STEX24_11","SvendaageBendtsen",NA,"Pingo","MST2021032STEX24_11","24_11",15.7,"MST2021032","nej",1400,FALSE,23,6,2021,NA,NA,24,8,360,0
"1767","E06",13,"MST2021-032","3uL","QtyorID","Unknown",13,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-032",0,"MST2021032","erudtagetmedNiskinvandhenter","3.28","2022-jan-11","2021-07-03","2021-06-23","2021-06-23",NA,3,"MST-SX24",400,"Nordjylland",93920064,"KragskovRevSyd",57.5407666666667,10.4687805555556,4,"MST2021032","MST2021032_2021-06-23","MST2021032::2021-06-23","MST2021032STEX24_11","SvendaageBendtsen",NA,"Pingo","MST2021032STEX24_11","24_11",15.7,"MST2021032","nej",1400,FALSE,23,6,2021,NA,NA,24,8,360,0
"1768","E07",21,"MST2021-025","3uL","QtyorID","Unknown",21,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-025",0,"MST2021025","Datoforoverfoerseltil_80Cfryserenilaboratorieterikkedokumenteremenproevemersenestblevetoverfoertd15_06_2021ogmuligvisvedentidligeredato
","3.16","2022-jan-11","2021-06-15","2021-06-10","2021-06-10",NA,28,"MST-SX24",400,"Sjaelland",99150002,"FranksRev",55.0334833333333,15.5078333333333,39,"MST2021025","MST2021025_2021-06-10","MST2021025::2021-06-10","MST2021025STEX24_02","EmilGuddalLarsen",NA,"Mergus","MST2021025STEX24_02","24_02",16.8,"MST2021025","nej",1750,TRUE,10,6,2021,NA,NA,19,8,355,0
"1769","E08",21,"MST2021-025","3uL","QtyorID","Unknown",21,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-025",0,"MST2021025","Datoforoverfoerseltil_80Cfryserenilaboratorieterikkedokumenteremenproevemersenestblevetoverfoertd15_06_2021ogmuligvisvedentidligeredato
","3.16","2022-jan-11","2021-06-15","2021-06-10","2021-06-10",NA,28,"MST-SX24",400,"Sjaelland",99150002,"FranksRev",55.0334833333333,15.5078333333333,39,"MST2021025","MST2021025_2021-06-10","MST2021025::2021-06-10","MST2021025STEX24_02","EmilGuddalLarsen",NA,"Mergus","MST2021025STEX24_02","24_02",16.8,"MST2021025","nej",1750,TRUE,10,6,2021,NA,NA,19,8,355,0
"1770","E09",21,"MST2021-025","3uL","QtyorID","Unknown",21,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-025",0,"MST2021025","Datoforoverfoerseltil_80Cfryserenilaboratorieterikkedokumenteremenproevemersenestblevetoverfoertd15_06_2021ogmuligvisvedentidligeredato
","3.16","2022-jan-11","2021-06-15","2021-06-10","2021-06-10",NA,28,"MST-SX24",400,"Sjaelland",99150002,"FranksRev",55.0334833333333,15.5078333333333,39,"MST2021025","MST2021025_2021-06-10","MST2021025::2021-06-10","MST2021025STEX24_02","EmilGuddalLarsen",NA,"Mergus","MST2021025STEX24_02","24_02",16.8,"MST2021025","nej",1750,TRUE,10,6,2021,NA,NA,19,8,355,0
"1771","E10",29,"MST2021-088","3uL","QtyorID","Unknown",29,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-088",0,"MST2021088",NA,"16.5","2022-feb-01","2021-05-21","2021-05-20","2021-05-20","75",188,"MST-SX25",400,"MSTFYN",96700057,"KertemindeBugt",55.4392166666667,10.8276944444444,198,"MST2021088","MST2021088_2021-05-20","MST2021088::2021-05-20","MST2021088STEX25_03","janeRobertsen",NA,"Frigg","MST2021088STEX25_03","25_03",73.7,"MST2021088","ja",1600,FALSE,20,5,2021,NA,NA,45,8,381,0
"1772","E11",29,"MST2021-088","3uL","QtyorID","Unknown",29,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-088",0,"MST2021088",NA,"16.5","2022-feb-01","2021-05-21","2021-05-20","2021-05-20","75",188,"MST-SX25",400,"MSTFYN",96700057,"KertemindeBugt",55.4392166666667,10.8276944444444,198,"MST2021088","MST2021088_2021-05-20","MST2021088::2021-05-20","MST2021088STEX25_03","janeRobertsen",NA,"Frigg","MST2021088STEX25_03","25_03",73.7,"MST2021088","ja",1600,FALSE,20,5,2021,NA,NA,45,8,381,0
"1773","E12",29,"MST2021-088","3uL","QtyorID","Unknown",29,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-088",0,"MST2021088",NA,"16.5","2022-feb-01","2021-05-21","2021-05-20","2021-05-20","75",188,"MST-SX25",400,"MSTFYN",96700057,"KertemindeBugt",55.4392166666667,10.8276944444444,198,"MST2021088","MST2021088_2021-05-20","MST2021088::2021-05-20","MST2021088STEX25_03","janeRobertsen",NA,"Frigg","MST2021088STEX25_03","25_03",73.7,"MST2021088","ja",1600,FALSE,20,5,2021,NA,NA,45,8,381,0
"1774","F04",14,"MST2021-040","3uL","QtyorID","Unknown",14,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-040",0,"MST2021040",NA,"4.92","2021-dec-08","2021-09-22","2021-09-15","2021-09-15",NA,95,"MST-SX22",400,"MSToestjylland",93420310,"Tr3Fornaes",56.4437333333333,10.9524027777778,11,"MST2021040","MST2021040_2021-09-15","MST2021040::2021-09-15","MST2021040STEX22_09","JensDeding",NA,"Havana","MST2021040STEX22_09","22_09",15.7,"MST2021040","?",1270,FALSE,15,9,2021,NA,NA,26,8,362,0
"1775","F05",14,"MST2021-040","3uL","QtyorID","Unknown",14,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-040",0,"MST2021040",NA,"4.92","2021-dec-08","2021-09-22","2021-09-15","2021-09-15",NA,95,"MST-SX22",400,"MSToestjylland",93420310,"Tr3Fornaes",56.4437333333333,10.9524027777778,11,"MST2021040","MST2021040_2021-09-15","MST2021040::2021-09-15","MST2021040STEX22_09","JensDeding",NA,"Havana","MST2021040STEX22_09","22_09",15.7,"MST2021040","?",1270,FALSE,15,9,2021,NA,NA,26,8,362,0
"1776","F06",14,"MST2021-040","3uL","QtyorID","Unknown",14,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-040",0,"MST2021040",NA,"4.92","2021-dec-08","2021-09-22","2021-09-15","2021-09-15",NA,95,"MST-SX22",400,"MSToestjylland",93420310,"Tr3Fornaes",56.4437333333333,10.9524027777778,11,"MST2021040","MST2021040_2021-09-15","MST2021040::2021-09-15","MST2021040STEX22_09","JensDeding",NA,"Havana","MST2021040STEX22_09","22_09",15.7,"MST2021040","?",1270,FALSE,15,9,2021,NA,NA,26,8,362,0
"1777","F07",22,"NEKfeb2022","3uL","QtyorID","Unknown",22,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","NEKfeb2022",0,"NEKfeb2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,8,384,0
"1778","F08",22,"NEKfeb2022","3uL","QtyorID","Unknown",22,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","NEKfeb2022",0,"NEKfeb2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,8,384,0
"1779","F09",22,"NEKfeb2022","3uL","QtyorID","Unknown",22,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","NEKfeb2022",0,"NEKfeb2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,8,384,0
"1780","F10",30,"MST2021-062","3uL","QtyorID","Unknown",30,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-062",0,"MST2021062",NA,"19","2022-feb-01","2021-05-21","2021-05-21","2021-05-21","12",1,"MST-SX25",400,"MSTFYN",95600002,"95600002_FYN6300043",54.9975833333333,10.1654166666667,361,"MST2021062","MST2021062_2021-05-21","MST2021062::2021-05-21","MST2021062STEX25_10","janeRobertsen",NA,"Frigg","MST2021062STEX25_10","25_10",112.2,"MST2021062","ja",1400,FALSE,21,5,2021,NA,NA,34,8,370,0
"1781","F11",30,"MST2021-062","3uL","QtyorID","Unknown",30,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-062",0,"MST2021062",NA,"19","2022-feb-01","2021-05-21","2021-05-21","2021-05-21","12",1,"MST-SX25",400,"MSTFYN",95600002,"95600002_FYN6300043",54.9975833333333,10.1654166666667,361,"MST2021062","MST2021062_2021-05-21","MST2021062::2021-05-21","MST2021062STEX25_10","janeRobertsen",NA,"Frigg","MST2021062STEX25_10","25_10",112.2,"MST2021062","ja",1400,FALSE,21,5,2021,NA,NA,34,8,370,0
